"year","month","weighted_mean_sst","mean_sst","median_sst","sd_sst","max_sst","min_sst"
2022,10,19.1111949256132,19.2098226796376,18.9532461166382,1.04533526270526,21.336669921875,17.0342102050781
2022,11,17.9257603922907,17.9086819675122,17.4280652999878,1.38065155009857,21.2705860137939,14.7199983596802
2022,12,14.6956805607252,14.6884525612689,14.6688013076782,1.19622857391687,17.4630012512207,11.9099922180176
2022,2,9.84209558878914,10.0590156545284,9.68874549865723,1.61055399448554,15.6584234237671,6.97076892852783
2022,3,9.25522218118695,9.48661035800777,9.12179946899414,1.7800669331856,16.1331806182861,6.78047847747803
2022,4,9.5663160217158,9.73770033062947,9.46222066879272,1.52316984368974,13.4347982406616,7.24840974807739
2022,5,13.4765957835849,13.6091053649823,13.5263276100159,1.40903335944238,17.8061351776123,11.2109518051147
2022,6,19.0636447935384,19.1784343268841,19.1835193634033,0.869677398194428,21.2258319854736,17.2555961608887
2022,7,23.3187297074384,23.4256345592826,23.7213878631592,1.35379304067289,25.5011959075928,19.4155540466309
2022,8,25.0906237818219,25.1628664711371,25.5285701751709,1.27550072658015,27.261739730835,21.8221130371094
2022,9,22.7596583957089,22.8563845026644,23.2106428146362,1.42321487392342,24.8058013916016,19.4914970397949
2023,1,12.4829063359995,12.5883358155953,12.7266821861267,1.44423510809048,15.7112474441528,9.21250057220459
2023,2,10.9738622785841,11.1059356278014,11.2984619140625,1.50034978334568,14.9149961471558,8.11166477203369
2023,3,9.50065498935637,9.65209793540729,9.613844871521,1.25136866345701,13.0471410751343,7.15857601165771
2023,4,10.1807548275247,10.3634032290851,10.1355528831482,1.33518322586202,13.5611753463745,7.22833442687988
2023,5,12.94262673289,13.1179280202296,13.105740070343,1.99410133268091,17.2514820098877,8.71916580200195
2023,6,17.7563809956455,17.8038439373305,17.8525886535645,2.46083226975508,22.3995819091797,12.9719018936157
2023,7,23.846827811454,23.9215070311949,24.5731649398804,1.7319376151625,26.2249965667725,19.8162498474121
2023,8,23.5937173254904,23.7014014877542,24.1947755813599,1.75271893374864,27.1470413208008,20.1267967224121
