"year","month","weighted_mean_sal_92m","mean_sal_92m","median_sal_92m","sd_sal_92m","max_sal_92m","min_sal_92m"
2008,10,34.8060750935667,34.8844427753112,34.8124618530273,0.411093433952807,36.3124465942383,32.8882713317871
2008,11,35.3030568811028,35.3307305067014,35.3083877563477,0.414099533672925,36.4665679931641,33.9671020507812
2008,12,35.5491845295112,35.540309814729,35.5723762512207,0.311563580699792,36.0972938537598,33.5703620910645
2009,1,35.6048901291087,35.5905201082659,35.6334114074707,0.245950068209062,36.0591430664062,34.1669960021973
2009,2,35.3878802603401,35.408851633017,35.4976043701172,0.358985217298051,36.2239456176758,33.1507301330566
2009,3,35.3040037850791,35.3012129860145,35.3587455749512,0.269077066387274,36.2880325317383,33.712272644043
2009,4,35.4498302843463,35.461161945329,35.4884490966797,0.234169334556965,36.033203125,33.9320030212402
2009,5,35.3247208988149,35.3585243333278,35.4396209716797,0.257636719423325,35.8256797790527,33.9564208984375
2009,6,35.3345109792058,35.3545904555455,35.3755302429199,0.220282411157716,36.2392044067383,34.0586547851562
2009,7,35.5029672652477,35.5075719020446,35.5113372802734,0.163017006310289,35.9111289978027,34.6232490539551
2009,8,35.5578932451114,35.5782395531547,35.5845832824707,0.171311162476836,36.0774574279785,34.9101219177246
2009,9,35.3500631176044,35.3820474501203,35.4106254577637,0.364189679581411,36.1903762817383,34.0769691467285
2009,10,35.4772667438667,35.4691116705327,35.6059455871582,0.476280521659281,36.4818267822266,33.7290573120117
2009,11,35.7399370820228,35.7545769520295,35.718864440918,0.275156540980962,36.6496772766113,34.3409538269043
2009,12,35.8351237917926,35.8309061611674,35.8348350524902,0.22463022233259,36.5443878173828,34.5301666259766
2010,1,35.4026185430471,35.4272164614449,35.4747161865234,0.284403457387846,36.1583290100098,34.038818359375
2010,2,35.1435017194262,35.1887694315908,35.2122573852539,0.290284289354913,36.0621948242188,34.0891761779785
2010,3,34.7839344409139,34.814034912387,34.8384056091309,0.369166683158698,35.97216796875,33.0668067932129
2010,4,35.0326313558676,35.0749527063707,35.1802101135254,0.375050361622346,35.8287315368652,33.634449005127
2010,5,35.0781246117975,35.1155688013011,35.1924209594727,0.315089024752127,36.2697219848633,33.9915161132812
